oming,Bennington (Town),0.6MI E JCT RTS 354 + 77,354 354 46021053 FRENCH BROOK,NYSDOT,1958,11/23/2015,N,5.31
oming,Bennington (Town),1.4MI E JCT RTS 354 + 77,354 354 46021062 FENTON CREEK,NYSDOT,1958,11/24/2015,N,5.23
oming,Bennington (Town),1.6 MI SE FOLSOMDALE,BURROUGH ROAD CAYUGA CREEK,30 - County,1962,06/05/2017,FO,5.60
oming,Bennington (Town),0.2 MI SW OF COWLESVILLE,COUNTY ROAD 26 CAYUGA CREEK,30 - County,1968,08/03/2016,N,6.32
oming,Bennington (Town),2.2 MI N VARYSBURG,ECK ROAD TONAWANDA CREEK,30 - County,2000,09/26/2016,N,6.59
oming,Bennington (Town),.1 MI SW OF FOLSOMDALE,FOLSOMDALE ROAD CAYUGA CREEK,30 - County,1998,09/28/2016,N,6.15
oming,Bennington (Town),1.8 MI SE OF COWLESVILLE,REILEIN ROAD CAYUGA CREEK,30 - County,1966,09/27/2016,N,6.24
oming,Bennington (Town),1.0 MI NE FOLSOMOALE,SCHAD ROAD RED BROOK,30 - County,1984,11/01/2016,SD,4.63
oming,Bennington (Town),.6 MI SE OF FOLSOMDALE,SCHOELLKOPF ROAD CAYUGA CREEK,30 - County,1933,11/01/2016,SD,5.70
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Wyoming County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
oming,Bennington (Town),3.2 MI S OF BENNINGTON,TOOLEY ROAD CAYUGA CREEK,30 - County,2008,09/26/2016,N,6.72
oming,Bennington (Town),.2 MI S OF COWLESVILLE,URF ROAD CAYUGA CREEK,30 - County,1975,05/26/2017,N,5.56
oming,Castile (Town),AT LETCHWORTH STATE PARK,STATE PARK ROAD QUARRY BROOK,2A - Genesee State Parks,1925,11/02/2016,N,5.67
"",,,,and Recreation Commission,,,,
oming,Castile (Town),AT LETCHWORTH STATE PARK,STATE PARK ROAD ST. HELENA CREEK,2A - Genesee State Parks,1932,11/02/2016,N,5.67
"",,,,and Recreation Commission,,,,
oming,Castile (Town),AT LETCHWORTH STATE PARK,STATE PARK ROAD WOLF CREEK,2A - Genesee State Parks,1927,11/02/2016,N,3.75
"",,,,and Recreation Commission,,,,
oming,Covington (Town),8.9MI N JCT RTS 19 + 20A,19  19 46021253 OATKA CREEK,NYSDOT,1969,08/02/2016,N,6.00
oming,Covington (Town),9.8MI N JCT RTS 19 + 20A,19  19 46021261 PEARL CREEK,NYSDOT,1910,11/15/2016,SD,4.52
oming,Covington (Town),1.1 MI W  PEARL CREEK,COUNTY ROAD 53 KELLY BROOK,30 - County,2016,09/21/2016,SD,7.00
oming,Covington (Town),1 MI S OF COVINGTON CTR,OLD STATE ROAD PEARL CREEK,30 - County,1951,08/18/2016,N,5.71
oming,Covington (Town),2.60 MILES NE OF WYOMING,WYOMING ROAD PEARL CREEK,30 - County,1993,07/27/2017,N,6.38
oming,Eagle (Town),1 MILE W JCT SH39 & SH362,39  39 46051107 South Wiscoy Creek,NYSDOT,1949,11/09/2015,N,4.83
oming,Eagle (Town),2.2 MI E JCT SH39 & SH362,39  39 46051141 TRIB WISCOY CREEK,NYSDOT,2011,10/28/2015,N,6.35
oming,Eagle (Town),2.7MI E JCT RTS 39 + 362,39  39 46051146 WISCOY CREEK,NYSDOT,2011,10/28/2015,N,6.59
oming,Eagle (Town),0.1MI N JCT RTS 362 + 39,362 362 46011001 WISCOY CREEK,NYSDOT,1950,07/23/2015,N,5.03
oming,Eagle (Town),0.3 MI SW BLISS,COOLEY ROAD WISCOY CREEK,30 - County,1987,05/11/2016,N,5.13
oming,Eagle (Town),0.2 MI SW BLISS,EXCHANGE ST WISCOY CREEK,30 - County,1973,07/11/2016,N,7.00
oming,Eagle (Town),1.3 MI NE BLISS,HILLSIDE ROAD WISCOY CREEK,30 - County,1941,09/29/2016,N,5.09
oming,Eagle (Town),MAIN STREET IN BLISS,MAIN STREET N BR WISCOY CREEK,30 - County,1978,07/25/2016,N,6.26
oming,Eagle (Town),3.5 MI SW PIKE,POCHUCK ROAD COLD CREEK,30 - County,1974,07/25/2016,N,6.76
oming,Eagle (Town),1.9 MI SW BLISS,TELEGRAPH ROAD TRIB WISCOY CREEK,30 - County,1953,05/11/2016,FO,5.00
oming,Gainesville (Town),4.6 MI S JCT RTS 19 + 20A,19  19 46021123 OATKA CREEK,NYSDOT,2010,10/13/2016,N,6.36
oming,Gainesville (Town),3.4MI S JCT RTS 19 + 20A,19  19 46021130 OATKA CREEK,NYSDOT,1957,10/13/2016,N,4.91
oming,Gainesville (Town),4.1MI S JCT RTS 19 + 20A,1919 46021117 OATKA CREEK,NYSDOT,2010,10/24/2016,N,6.78
oming,Gainesville (Town),0.9 MI SE GAINESVILLE,COUNTY ROAD 40 EAST KOY CREEK,30 - County,1990,08/22/2016,N,6.51
oming,Gainesville (Town),1.5 MI SE GAINESVILLE,JORDAN ROAD EAST KOY CREEK,30 - County,1972,08/22/2016,N,6.39
oming,Gainesville (Town),0.6 MI NE ROCK GLEN,NEWBURG ROAD OATKA CREEK,30 - County,1977,11/16/2016,N,5.60
oming,Gainesville (Village),0.9MI S JCT RTS 19 + 78,19  19 46021088 EAST KOY CREEK,NYSDOT,1949,10/13/2015,N,3.75
oming,Genesee Falls (Town),AT LETCHWORTH STATE PARK,STATE PARK ROAD DEHGAYASOH CREEK,2A - Genesee State Parks,1930,11/02/2016,N,4.33
"",,,,and Recreation Commission,,,,
oming,Genesee Falls (Town),0.9 MI S PORTAGEVILLE,WHISKEY BRIDGE GENESEE RIVER,30 - County,1973,06/06/2017,N,6.65
oming,Java (Town),1.4 MI S JCT SH98 & SH78,78  78 46011114 CATTARAUGUS CREEK,NYSDOT,2013,11/06/2015,N,7.00
oming,Java (Town),3.3MI W JCT RTS 78 + 77,78  78 46011184 BEAVER MEADOW CR,NYSDOT,1928,08/14/2015,N,4.43
oming,Java (Town),6.2MI S JCT RTS 98 + 20A,98  98 46021142 TONAWANDA CREEK,NYSDOT,1931,10/14/2016,N,5.04
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Wyoming County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
oming,Java (Town),3.1 MI. SE JAVA CENTER,CHAFFEE ROAD CATTARAUGUS CREEK,30 - County,1989,05/16/2017,N,6.62
oming,Java (Town),0.1 MI E JAVA VILLAGE,HOLLAND ROAD BUFFALO CREEK,30 - County,1995,05/30/2017,N,6.12
oming,Java (Town),2 MI NW OF CURRIERS,MICHIGAN ROAD Trib Brown Brook,30 - County,1955,10/04/2016,N,5.18
oming,Java (Town),0.8 MI SW JAVA VILLAGE,MICHIGAN ROAD PLATO CREEK,30 - County,1986,10/04/2016,N,6.33
oming,Java (Town),0.7 MI SW OF JAVA VILLAGE,MICHIGAN ROAD TRIB. TO BUFFALO,30 - County,1994,10/04/2016,N,7.00
oming,Java (Town),1.1 MI SW JAVA VILLAGE,SHEEHE RD BUFFALO CREEK,30 - County,1960,09/21/2016,N,4.66
oming,Middlebury (Town),.2 MI SOUTH OF DALE,COUNTY ROAD 1 KENNEDY GULF,30 - County,1974,07/27/2016,N,4.67
oming,Middlebury (Town),0.1 MI E OF DALE,PFLAUM ROAD Little Tonawanda Creek,30 - County,1990,06/09/2016,N,6.70
oming,Middlebury (Town),0.3 MI SO OF LAMBS CORNER,SALTVALE ROAD HANDYSIDE GULF,30 - County,2001,06/28/2017,N,6.00
oming,Middlebury (Town),1 MI NORTH OF DALE,THOMSON ROAD Little Tonawanda Creek,30 - County,1973,06/09/2016,N,5.35
oming,Middlebury (Town),.5 MI E OF W MIDDLEBURY,W MIDDLEBURY ROAD LIT TONAWANDA CRK,30 - County,2001,06/28/2017,N,6.20
oming,Middlebury (Town),.6 MI E OF W MIDDLEBURY,W MIDDLEBURY ROAD MIDDLEBURY BROOK,30 - County,1995,08/24/2016,N,7.00
oming,Middlebury (Town),AT WEST MIDDLEBURY,W MIDDLEBURY ROAD MIDDLEBURY BROOK,30 - County,1989,06/29/2017,N,6.00
oming,Orangeville (Town),2.5MI W JCT RTS 20A + 238,20A 20A46021118 STONY BROOK,NYSDOT,1958,10/14/2016,N,5.67
oming,Orangeville (Town),0.6MI S JCT RTS 78 + 20A,98  98 46021201 TONAWANDA CREEK,NYSDOT,1931,08/18/2016,SD,5.09
oming,Orangeville (Town),0.5MI N JCT RTS 238 + 20A,238 238 46011004 STONY CREEK,NYSDOT,1932,05/19/2017,N,5.89
oming,Orangeville (Town),0.1 MI E JOHNSONBURG,CENTERLINE ROAD TONAWANDA CREEK,30 - County,1993,05/11/2016,N,7.00
oming,Orangeville (Town),0.2 MI N ORANGEVILL CTR.,CR31 STONY BROOK,30 - County,1980,07/12/2016,N,5.67
oming,Orangeville (Town),3.0 MI S JOHNSONBURG,HOLLOW RD E.FK.TONAWANDA CR,30 - County,1969,09/28/2016,N,5.00
oming,Orangeville (Town),2 MILES EAST OF VARYSBURG,SNYDER ROAD STONY BROOK,30 - County,2010,11/22/2016,N,6.85
oming,Perry (Town),3.1 MI NE OF PERRY CENTER,ALVERSON ROAD LITTLE BEARDS CRE,30 - County,1954,05/02/2016,N,6.67
oming,Perry (Town),2.9 MI NE PERRY CENTER,SIMMONS ROAD LITTLE BEARDS CRK,30 - County,1952,09/29/2016,N,4.81
oming,Pike (Town),1.6 MI SW JCT SH19 & SH39,19  19 46021026 Wiscoy Creek,NYSDOT,1930,11/30/2016,SD,3.25
oming,Pike (Town),1.9 MI E JCT RTS 39 & 362,39  39 46051164 TROUT BROOK,NYSDOT,1994,08/25/2016,N,6.27
oming,Pike (Town),2.0MI NE JCT RTS 19 + 39,39  39 46051207 EAST KOY CREEK,NYSDOT,1928,11/13/2015,SD,4.50
oming,Pike (Town),1.2 MI NW PIKE,ALBRO ROAD WISCOY CREEK,30 - County,1962,10/21/2016,SD,6.17
oming,Pike (Town),in PIKE,COUNTY FAIR ACCESS RD WISCOY CREEK,30 - County,1954,11/29/2016,FO,4.30
oming,Pike (Town),in PIKE,COUNTY FAIR NORTH ACCESS WISCOY CREEK,30 - County,2011,08/31/2017,FO,7.00
"",,,RD,,,,,
oming,Pike (Town),3.6 MI NORTHEAST OF BLISS,EAST HILLSIDE RD TROUT BROOK,30 - County,2007,08/30/2017,N,6.85
oming,Pike (Town),3.6 MI SW PORTAGEVILLE,EAST KOY ROAD EAST KOY CREEK,30 - County,2007,08/31/2017,N,7.00
oming,Pike (Town),3.2 MI WEST OF PIKE,GRIFFITH ROAD EAST KOY CREEK,30 - County,2012,11/18/2016,N,7.00
oming,Pike (Town),2 MI NW OF PIKE,HARDYS ROAD TROUT BROOK,30 - County,1997,07/27/2017,N,6.18
oming,Pike (Town),3.8 MI SW OF PORTAGEVILLE,OVERHOLT ROAD EAST KOY CREEK,30 - County,1968,07/11/2016,N,5.00
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Wyoming County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
oming,Sheldon (Town),.7 MI E JCT US 20A & SH77,20A 20A46021044 CAYUGA CREEK,NYSDOT,1928,09/01/2016,SD,3.93
oming,Sheldon (Town),0.1 MI W JCT RTS 20A + 98,20A 20A46021079 TONAWANDA CREEK,NYSDOT,1985,09/09/2016,N,5.50
oming,Sheldon (Town),0.2MI S JCT RTS 98 + 20A,20A 20A46021081 STONY BROOK,NYSDOT,1931,11/08/2016,N,5.13
oming,Sheldon (Town),3.4MI S JCT RTS 98 + 20A,98  98 46021171 EAST FORK,NYSDOT,1931,05/05/2016,N,5.65
oming,Sheldon (Town),2.8MI S JCT RTS 98 + 20A,98  98 46021177 TONAWANDA CREEK,NYSDOT,1931,05/17/2016,N,4.41
oming,Sheldon (Town),1.5 MI NW OF NORTH JAVA,ALMETER ROAD TONAWANDA CREEK,30 - County,1952,04/25/2016,N,4.64
oming,Sheldon (Town),2.0 MI NE OF NORTH JAVA,ALMETER ROAD E FK TONAWANDA CK,30 - County,2001,06/29/2017,N,6.00
oming,Sheldon (Town),2 MI W OF JOHNSONBURG,CENTERLINE ROAD CAYUGA CREEK,30 - County,1955,10/06/2016,N,5.15
oming,Sheldon (Town),6.2 MI S  FOLSOMDALE,CENTERLINE ROAD SHELDON CREEK,30 - County,1973,12/08/2016,N,6.33
oming,Sheldon (Town),1.0 MI N  STRYKERSVILLE,DUTCH HOLLOW ROAD GLADE CREEK,30 - County,2012,11/23/2016,N,7.00
oming,Sheldon (Town),0.6 MI NW STRYKERSVILLE,FACTORY ROAD BUFFALO CREEK,30 - County,1963,08/09/2016,N,6.38
oming,Sheldon (Town),5 MI SE OF SHELDON,MAXON ROAD TONAWANDA CREEK,30 - County,1993,10/06/2016,N,7.00
oming,Sheldon (Town),1.8 MI NE NORTH JAVA,ROYCE ROAD E FK TONAWANDA CK,30 - County,1960,04/20/2016,SD,4.60
oming,Sheldon (Town),0.1 MI W STRYKERSVILLE,SANDERS ROAD BUFFALO CREEK,30 - County,1978,11/29/2016,N,6.12
oming,Warsaw (Town),1.3MI S JCT RTS 19 + 20A,19  19 46021144 RELYEA CREEK,NYSDOT,1950,08/02/2016,N,6.00
oming,Warsaw (Town),2.3MI N JCT RTS 19 + 20A,19  19 46021186 OATKA CREEK,NYSDOT,1937,07/18/2017,SD,4.42
oming,Warsaw (Town),2.8MI N JCT RTS 19 + 20A,19  19 46021192 Oatka Creek Tributary,NYSDOT,1937,12/07/2016,N,3.91
oming,Warsaw (Town),.5 mi E Jct 20A & 238,20A 20A46021150 Stony Creek,NYSDOT,2007,11/20/2015,N,7.00
oming,Warsaw (Town),1.7 MI S WARSAW,KEENEY ROAD OATKA CREEK,30 - County,1965,07/20/2016,N,5.24
oming,Warsaw (Town),1.4 MILES N OF ROCK GLEN,MUNGERS MILL ROAD OATKA CREEK,30 - County,2007,08/30/2017,N,6.55
oming,Warsaw (Town),2.2 MI NE OF ROCK GLEN,SILVER SPRINGS RD WARNER CREEK,30 - County,1999,05/30/2017,N,6.00
oming,Warsaw (Village),0.1MI S JCT RTS 19 + 20A,19  19 46021161 OATKA CREEK,NYSDOT,1961,10/24/2016,N,6.80
oming,Warsaw (Village),0.2 MI W JCT RTS 20A & 19,20A 20A46021120 OATKA CREEK,NYSDOT,1998,08/02/2016,N,6.56
oming,Warsaw (Village),AT VILLAGE WARSAW,ALLEN STREET OATKA CREEK,30 - County,2014,09/29/2016,N,7.00
oming,Warsaw (Village),AT VILLAGE WARSAW,BROOKLYN STREET STONY CREEK,30 - County,1939,05/02/2016,N,6.28
oming,Warsaw (Village),1.5 MILES NORTH OF WARSAW,BUFFALO ROAD OATKA CREEK,30 - County,2001,09/07/2017,N,6.71
oming,Warsaw (Village),Village of Warsaw,JEFFERSON STREET STONY CREEK,30 - County,1991,07/07/2016,N,7.00
oming,Warsaw (Village),Village of Warsaw,LIBERTY STREET STONY CREEK,30 - County,1983,07/07/2016,N,6.17
oming,Warsaw (Village),Village of Warsaw,Oatka Street Stony Creek,30 - County,1991,07/05/2016,N,6.28
oming,Warsaw (Village),AT VILLAGE OF WARSAW,WEST COURT STREET OATKA CREEK,30 - County,1998,07/18/2016,FO,7.00
oming,Warsaw (Village),Village of Warsaw,Washington Street OATKA CREEK,30 - County,1983,07/05/2016,N,6.83
oming,Wethersfield (Town),3.3MI W JCT RTS 78 + 19,78  78 46011032 EAST KOY CREEK,NYSDOT,2015,03/23/2016,SD,7.00
oming,Wethersfield (Town),0.2 MI SE HERMITAGE,HARDYS ROAD EAST KOY CREEK,30 - County,1971,09/22/2016,N,6.36
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Wyoming County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty Municipality,Location,,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
oming Wethersfield (Town),.3 MI S WETHERSFIELD SPRS,,HERMITAGE ROAD TRIB EAST COY CRK,30 - County,1997,03/28/2017,N,7.00
oming Wethersfield (Town),0.5 M W WETHERSFIELD SPRG,,WETHERSFIELD ROAD TRIB EAST KOY CRK,30 - County,1996,07/12/2016,N,5.67
oming Wyoming (Village),IN WYOMING,,COUNTY ROAD 7 OATKA CREEK,30 - County,2003,06/28/2017,N,6.07
"rrent as of October 31, 2017",,,,,,,,
rally Deficient (SD)/Functionally Obsolete (FO) info is current as of,,,,,,,,
Status,,,,,,,,
"= Structurally Deficient",,,,,,,,
"= Functionally Obsolete",,,,,,,,
Neither SD/FO,,,,,,,,
k = No data available,,,,,,,,
tems,,,,,,,,
k = Data not available,,,,,,,,
ondition Rating,,,,,,,,
"se refer to the narrative, FAQs and the 'Key to New York State Highway Bridge Data' for additional",,,,,,,,
on.,,,,,,,,
