hmond,New York (City),2.3MI N 440+W SHORE EXPY,440 440 6M12035 ROSSVILLE AVE,NYSDOT,1972,07/06/2016,N,6.45
hmond,New York (City),1.1MI N 440+W SHORE EXPY,440 440 X6M11023 WOODROW ROAD,NYSDOT,1972,05/20/2016,N,4.56
hmond,New York (City),2.3MI N 440+W SHORE EXPY,440 440 X6M11035 ROSSVILLE AVE,NYSDOT,1972,07/06/2016,N,6.19
hmond,New York (City),1.5 MI S FRESH KILLS &WSE,440 440 X6M11039 ARTHUR KILL ROAD,NYSDOT,1977,08/05/2016,N,6.26
hmond,New York (City),AT FRESH KILLS & WSE,440 440 X6M11056 FRESH KILLS(E BR),NYSDOT,1956,11/03/2016,FO,5.38
hmond,New York (City),.4MI N JCT I278+440,440 440 X6M11109 WATCHOGUE ROAD,NYSDOT,1964,01/20/2016,FO,5.06
hmond,New York (City),.9MI N JCT I278+440,440 440 X6M11115 FOREST AVE,NYSDOT,1964,02/05/2016,FO,5.09
hmond,New York (City),1.1MI N 440+W SHORE EXPY,440 440 X6M12023 WOODROW ROAD,NYSDOT,1972,05/20/2016,N,4.27
hmond,New York (City),1.5 MI S FRESH KILLS &WSE,440 440 X6M12040 ARTHUR KILL ROAD,NYSDOT,1977,08/05/2016,FO,4.75
hmond,New York (City),AT FRESH KILLS & WSE,440 440 X6M12056 FRESH KILLS,NYSDOT,1977,11/03/2016,FO,5.17
hmond,New York (City),JCT I278+W SHORE EXPY,440 440 X6M12089 440 440 X6MR08B3,NYSDOT,1973,06/17/2016,FO,4.70
hmond,New York (City),JCT I278 + W SHORE EXPY,440 440 X6M12090 278I 278IX6M14016,NYSDOT,1962,01/21/2016,FO,4.69
hmond,New York (City),.4MI N JCT I278+440,440 440 X6M12109 WATCHOGUE ROAD,NYSDOT,1964,01/20/2016,FO,5.17
hmond,New York (City),.9MI N JCT I278+440,440 440 X6M12115 FOREST AVE,NYSDOT,1964,02/05/2016,FO,5.03
hmond,New York (City),JCT I278 & W SHORE EXPY,440 440 X6MR08B2 278I278IX6M14015,NYSDOT,1962,01/21/2016,FO,4.61
hmond,New York (City),JCT OF RTS  I-278 & I-440,440 440 X6MR08B3 OLD PLACE CREEK,NYSDOT,1968,09/21/2016,N,4.18
hmond,New York (City),JCT I278+440,440 440 X6MR10B2 440 440 X6M11184,NYSDOT,1962,01/27/2016,FO,4.90
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Richmond County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
hmond,New York (City),JCT 440+W SHORE EXPY,440 X 440 440 X6M11014,NYSDOT,1972,04/29/2016,FO,5.89
hmond,New York (City),JCT 440+W SHORE EXPY,440 X 440 440 X6M11014,NYSDOT,1972,04/29/2016,FO,6.47
hmond,New York (City),JCT 440+W SHORE EXPY,440 X 909C909CX6M11001,NYSDOT,1972,04/22/2016,FO,6.03
hmond,New York (City),JCT 440+W SHORE EXPY,440 X 909C909CX6M11001,NYSDOT,1972,04/22/2016,N,5.32
hmond,New York (City),BAYONNE BR OVR KIL VN KUL,440 X KILL VAN KULL,2W - Port Authority of NY,1931,05/19/2017,FO,6.64
"",,,,and NJ,,,,
hmond,New York (City),.3 MI N SH440/W SHORE EXP,440 X RELIEF,NYSDOT,1972,05/05/2016,N,4.82
hmond,New York (City),.3 MI N SH440/W SHORE EXP,440 X RELIEF,NYSDOT,1972,05/05/2016,N,4.70
hmond,New York (City),JCT 440+W SHORE EXPY,909C909CX6M11002 440 440 X6M11014,NYSDOT,1972,05/05/2016,FO,4.82
hmond,New York (City),1 MI E JCT SH440 & WS EXP,909C909CX6M11008 MAGUIRE AVENUE,NYSDOT,1971,01/05/2016,N,5.19
hmond,New York (City),2.6 MI E JCT SH440 &WS EX,909C909CX6M11024 ALBEE AVENUE,NYSDOT,1968,01/06/2016,FO,5.25
hmond,New York (City),3.1 MI E JCT SH440 &WS EX,909C909CX6M11029 ARDEN AVENUE,NYSDOT,1968,01/20/2016,FO,5.20
hmond,New York (City),JCT 440+W SHORE EXPY,909C909CX6M12002 440 440 X6M11014,NYSDOT,1972,05/05/2016,N,4.82
hmond,New York (City),1 MI E JCT SH440 & WS EXP,909C909CX6M12008 MAGUIRE AVENUE,NYSDOT,1971,01/04/2016,N,5.20
hmond,New York (City),2.6 MI E JCT SH440 &WS EX,909C909CX6M12024 ALBEE AVENUE,NYSDOT,1968,01/06/2016,FO,4.83
hmond,New York (City),3.1 MI E JCT SH440 &WS EX,909C909CX6M12028 ARDEN AVENUE,NYSDOT,1968,01/20/2016,FO,4.98
hmond,New York (City),4.2 MI E JCT SH440 &WS EX,ABANDONED 909CX ARTHUR KILL ROAD,NYSDOT,1968,05/25/2017,N,4.59
hmond,New York (City),IN ANNADALE,ALBEE AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1940,09/16/2015,FO,4.69
"",,,,Transportation Authority,,,,
hmond,New York (City),1.0 MILE SOUTH OF 909C,AMBOY ROAD LEMON CREEK,42 - City,1995,03/28/2016,N,6.37
hmond,New York (City),3.7MI E JCT440+W SHORE EX,ANNADALE ROAD 909C909CX6M11085,NYSDOT,1968,05/31/2017,FO,4.28
hmond,New York (City),IN ANNADALE,ANNADALE ROAD SIRT SOUTH SHORE,2G - Metropolitan,1938,08/20/2015,FO,6.23
"",,,,Transportation Authority,,,,
hmond,New York (City),1 MI S FRESH KILLS & WSE,ARDEN AVENUE 440  440 X6M12043,NYSDOT,1977,06/22/2017,FO,6.00
hmond,New York (City),AT WEST NEW BRIGHTON,ARTHUR KILL RD SIRT SOUTH SHORE,2G - Metropolitan,1939,10/03/2016,FO,4.59
"",,,,Transportation Authority,,,,
hmond,New York (City),AT RICHMOND VALLEY,ARTHUR KILL ROAD ARTHUR KILL STRM,42 - City,1945,04/27/2017,SD,4.97
hmond,New York (City),4.3 MI E JCT SH440 &WS EX,Abandoned 909C RICHMOND AVENUE,NYSDOT,1968,05/16/2017,N,5.91
hmond,New York (City),IN NEW DORP,BANCROFT AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1952,09/17/2015,FO,5.39
"",,,,Transportation Authority,,,,
hmond,New York (City),IN NEW DORP,BEACH AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1951,08/11/2015,FO,5.36
"",,,,Transportation Authority,,,,
hmond,New York (City),1.8MI N 440+W SHORE EXPY,BLOOMINGDALE RD 440  440 X6M12029,NYSDOT,1972,09/07/2016,FO,4.58
hmond,New York (City),.7 MI E JCT440+W SHORE EX,BLOOMINGDALE ROAD 909C909CX6M11005,NYSDOT,1972,01/08/2016,FO,5.08
hmond,New York (City),ST. GEORGE FERRY TERMINAL,BOROUGH PLACE SIRT SOUTH SHORE,42 - City,1948,05/31/2016,N,6.16
hmond,New York (City),1.2MI E JCT I278+440,BRADLEY AVENUE 278I278IX6M13041,NYSDOT,1965,06/28/2016,FO,5.65
hmond,New York (City),ST GEORGE FERRY TERMINAL,BUS STA ENTR RAMP SIRT SOUTH SHORE,42 - City,1948,10/09/2015,FO,5.43
hmond,New York (City),ST GEORGE FERRY TERMINAL,BUS STA EXIT RAMP STATEN ISLAND RR,42 - City,1948,10/20/2016,FO,6.14
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Richmond County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
hmond,New York (City),ST GEORGE FERRY TERMINAL,BUS STATION NORTH STATEN ISLAND RR,42 - City,1948,10/21/2016,FO,7.00
hmond,New York (City),ST GEORGE FERRY TERMINAL,BUS STATION SOUTH SIRT SOUTH SHORE,42 - City,1948,10/21/2016,FO,6.29
hmond,New York (City),1/4 MI N OF 440-EXIT 8,CHELSEA ROAD SAWMILL CREEK,42 - City,1997,04/26/2017,N,6.79
hmond,New York (City),3.5MI W JCT I278+BELT PKY,CLOVE  ROAD 278I278IX6M13060,NYSDOT,1965,08/08/2016,FO,4.17
hmond,New York (City),AT GRASMERE,CLOVE ROAD SIRT SOUTH SHORE,2G - Metropolitan,1932,10/05/2016,FO,5.57
"",,,,Transportation Authority,,,,
hmond,New York (City),AT MARINERS HARBOR,DE HART AVENUE EX-STATEN ISLD RR,42 - City,1934,04/21/2017,N,5.87
hmond,New York (City),.9MI S I278+W SHORE EXPY,EDWARD CURRY AVE 440 440 X6M12080,NYSDOT,1973,07/26/2016,FO,5.40
hmond,New York (City),.5MI N 440+W SHORE EXPY,ENGLEWOOD AVE 440 440 X6M12017,NYSDOT,1972,04/26/2016,FO,6.47
hmond,New York (City),1.8MI W JCT I278+BELT PKY,FINGERBOARD RD 278I278IX6M13075,NYSDOT,2012,04/29/2016,FO,6.94
hmond,New York (City),IN CLOVE LAKES PARK,FOREST AVENUE CLOVE LK PK STRM,42 - City,1906,10/29/2015,N,4.30
hmond,New York (City),1.5 MI E JCT SH440 &WS EX,FOSTER ROAD 909C909CX6M11013,NYSDOT,1971,05/11/2017,FO,5.84
hmond,New York (City),AT GREAT KILLS,GIFFORDS LANE SIRT SOUTH SHORE,2G - Metropolitan,1939,10/04/2016,FO,5.25
"",,,,Transportation Authority,,,,
hmond,New York (City),IN ARLINGTON,GRANITE AVENUE B&O RR- ABANDONED,42 - City,1937,02/03/2016,N,5.97
hmond,New York (City),IN GREAT KILLS,GREAVES AVENUE SIRT SOUTH SHOR,2G - Metropolitan,2002,08/19/2015,FO,6.53
"",,,,Transportation Authority,,,,
hmond,New York (City),IN OAKWOOD,GUYON AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1951,09/23/2015,FO,4.67
"",,,,Transportation Authority,,,,
hmond,New York (City),IN TOMPKINSVILLE,HANNAH STREET SIRT SOUTH SHORE,42 - City,1935,10/10/2016,FO,4.70
hmond,New York (City),IN MARINERS HARBOR,HARBOR ROAD B&O RR- ABANDONED,42 - City,1935,09/12/2015,N,6.00
hmond,New York (City),2 MI E JCT SH440 & WS EXP,HUGUENOT AVENUE 909C909CX6M11018,NYSDOT,1970,05/15/2017,FO,5.72
hmond,New York (City),AT PRINCES BAY,HUGUENOT AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1938,09/23/2015,FO,4.79
"",,,,Transportation Authority,,,,
hmond,New York (City),2.3MI W JCT I278+BELT PKY,HYLAN BLVD NB 278I278IX6M13072,NYSDOT,1965,09/01/2016,SD,4.91
hmond,New York (City),2.4MI W JCT I278+BELT PKY,HYLAN BLVD SB 278I278IX6M13071,NYSDOT,1965,09/01/2016,SD,5.25
hmond,New York (City),PRINCES BAY,HYLAN BOULEVARD LEMON CREEK,42 - City,1989,03/15/2016,N,5.92
hmond,New York (City),IN MARINERS HARBOR,LAKE AVENUE B&O RR- ABANDONED,42 - City,1934,04/21/2017,N,4.71
hmond,New York (City),IN NEW DORP,LINCOLN AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1952,09/01/2015,FO,5.17
"",,,,Transportation Authority,,,,
hmond,New York (City),Verrazano LPA Ramp,LPA to VMA EB Lower Level,2U - MTA Bridges and,2013,09/16/2016,FO,6.80
"",,,,Tunnels (aka TBTA),,,,
hmond,New York (City),IN CLOVE LAKES PARK,MARTLINGS AVENUE RICHMOND LAKE DAM,42 - City,1929,06/05/2017,FO,5.40
hmond,New York (City),2 MI S I278& W SHORE EXPY,MEREDITH AVENUE 440 440 X6M12070,NYSDOT,1973,09/24/2016,FO,4.67
hmond,New York (City),IN GRANT CITY,MIDLAND AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1952,09/18/2015,FO,5.47
"",,,,Transportation Authority,,,,
hmond,New York (City),IN ARLINGTON,MORNINGSTAR ROAD B&O RR- ABANDONED,42 - City,1937,06/16/2016,N,4.37
hmond,New York (City),IN NEW DORP,NEW DORP LANE SIRT SOUTH SHORE,2G - Metropolitan,1952,08/14/2015,FO,4.96
"",,,,Transportation Authority,,,,
hmond,New York (City),1.9MI W JCT I278+BELT PKY,NORTH NARROWS RD 278I278IX6MR10F1,NYSDOT,1964,04/12/2016,FO,6.25
hmond,New York (City),ST GEORGE FERRY TERMINAL,NORTH RAMP SIRT SOUTH SHORE,42 - City,2012,09/29/2016,FO,
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Richmond County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
hmond,New York (City),AT RICHMOND VALLEY,PAGE AVENUE SIRT SOUTH SHORE,42 - City,1989,09/23/2015,FO,5.81
hmond,New York (City),ST GEORGE FERRY TERMINAL,PARKING ENTR RAMP SIRT SOUTH SHORE,42 - City,1948,10/20/2016,FO,6.75
hmond,New York (City),ST GEORGE FERRY TERMINAL,PARKING EXIT RAMP RMP TO FERRY TERM,42 - City,1948,10/21/2016,FO,6.33
hmond,New York (City),4.2MI E RT440 & RICH PWY,RICHMOND AVENUE RICHMOND CREEK,42 - City,1986,05/31/2017,N,5.61
hmond,New York (City),AT RICHMOND VALLEY,RICHMOND VLLEY RD SIRT SOUTH SHORE,2G - Metropolitan,1938,08/26/2015,FO,5.16
"",,,,Transportation Authority,,,,
hmond,New York (City),IN NEW DORP,ROSE AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1952,08/13/2015,FO,5.26
"",,,,Transportation Authority,,,,
hmond,New York (City),IN NEW DORP,ROSS AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1952,08/12/2015,FO,5.18
"",,,,Transportation Authority,,,,
hmond,New York (City),4.5 NW Narrows Rd S & Leg,Ramp to I278 EB 5E from I278,NYSDOT,2013,04/29/2016,N,6.74
hmond,New York (City),3.1 Mi W Jct I287 & Belt,S.I. Expwy RICHMOND RD,NYSDOT,2014,05/13/2016,FO,5.54
hmond,New York (City),IN PRINCES BAY,SEGUINE AVENUE SIRT SOUTH SHORE,2G - Metropolitan,1988,08/24/2015,FO,6.02
"",,,,Transportation Authority,,,,
hmond,New York (City),.8MI N 440+W SHORE EXPY,SHARROTTS ROAD 440  440 X6M11021,NYSDOT,1972,04/21/2016,FO,6.24
hmond,New York (City),0.3 MI WEST OF BAYONNE BR,SIMONSON AVENUE EX-STATEN ISLD RR,42 - City,1934,04/21/2017,N,6.32
hmond,New York (City),AT MIDLAND BEACH,SLATER BLVD NEW CREEK,42 - City,1935,04/28/2017,N,6.05
hmond,New York (City),1.5MI S I278+W SHORE EXPY,SOUTH AVE. 440  440 X6M11074,NYSDOT,1973,09/21/2016,FO,4.57
hmond,New York (City),IN ARLINGTON,SOUTH AVENUE Arlington Yd,42 - City,2001,09/12/2015,FO,6.53
hmond,New York (City),1.9MI W JCT I278+BELT PKY,SOUTH NARROWS RD 278I278IX6MR10A1,NYSDOT,2014,04/13/2016,FO,6.87
hmond,New York (City),1 MI NW OF VERZ - NAR BRG,TOMPKINS AVENUE WILLOW AVENUE,42 - City,1931,10/06/2016,FO,5.60
hmond,New York (City),IN FORT WADSWORTH,TOMPKINS AVENUE B&O RR- ABANDONED,42 - City,1936,04/19/2016,N,6.61
hmond,New York (City),AT CLIFTON,TOMPKINS AVENUE GREENFIELD AVENUE,42 - City,1931,03/21/2016,N,4.89
hmond,New York (City),IN NEW SPRINGVILLE PARK,TRAVIS AVENUE MAIN CREEK,42 - City,1930,10/15/2015,FO,5.48
hmond,New York (City),JCT 440+W SHORE EXPY,TYRELLAN AVE 440 440 X6M11009,NYSDOT,1972,08/09/2016,FO,6.24
hmond,New York (City),IN MARINERS HARBOR,UNION AVENUE B&O RR- ABANDONED,42 - City,1937,04/21/2017,N,4.71
hmond,New York (City),IN MARINERS HARBOR,VAN NAME AVENUE B&O RR- ABANDONED,42 - City,1934,04/21/2017,N,6.05
hmond,New York (City),JCT VAN PELT AV &EX-B&ORR,VAN PELT AVENUE B&O RR- ABANDONED,42 - City,1934,04/21/2017,N,5.32
hmond,New York (City),2.5MI S I278+W SHORE EXPY,VICTORY BLVD 440 440 X6M12065,NYSDOT,1973,04/11/2016,FO,5.68
hmond,New York (City),JCT 440+WALKER ST,WALKER STREET 440 440 X6M12119,NYSDOT,1964,01/22/2016,FO,5.79
hmond,New York (City),IN ROSEBANK,WEST FINGERBOARD SIRT SOUTH SHORE,2G - Metropolitan,1932,09/16/2015,FO,6.40
"",,,,Transportation Authority,,,,
hmond,New York (City),.7MI E JCT I278+440,WOOLLEY AVENUE 278I 278IX6M13037,NYSDOT,1965,03/11/2016,FO,4.31
hmond,New York (City),JCT OF RTS  I-278 & I-440,WSE WEST SERV RD OLD PLACE CREEK,NYSDOT,1968,08/15/2016,N,4.71
hmond,New York (City),0.5 MI S OF FRESH KILLS,WSE-EAST SERV RD UNNAMED CREEK,NYSDOT,1968,04/20/2016,N,6.44
hmond,New York (City),0.5 MI S OF FRESH KILLS,WSE-WEST SERV RD CRK AT STA 181+73,NYSDOT,1968,06/10/2016,N,4.35
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Richmond County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty Municipality,Location,,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
"rrent as of October 31, 2017",,,,,,,,
rally Deficient (SD)/Functionally Obsolete (FO) info is current as of,,,,,,,,
Status,,,,,,,,
"= Structurally Deficient",,,,,,,,
"= Functionally Obsolete",,,,,,,,
Neither SD/FO,,,,,,,,
k = No data available,,,,,,,,
tems,,,,,,,,
k = Data not available,,,,,,,,
ondition Rating,,,,,,,,
"se refer to the narrative, FAQs and the 'Key to New York State Highway Bridge Data' for additional",,,,,,,,
on.,,,,,,,,
